category,q_source,q_direction,eta,gamma,auroc_V3_naive,auroc_quality_qcr,auroc_adaptive_qcr,auroc_Q_alone,delta_quality_minus_V3,delta_adaptive_minus_V3,delta_adaptive_minus_quality
sheet_metal,context_candidate_mask_density_mean,direct,0.25,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.25,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.25,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.3,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.3,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.3,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.3,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.3,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.3,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.3,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.3,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.3,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.3,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.3,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.3,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.3,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.3,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.3,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.3,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.35,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.35,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.35,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.35,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.35,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.35,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.35,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.35,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.35,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.35,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.35,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.35,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,direct,0.35,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,direct,0.35,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,direct,0.35,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,direct,0.35,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.05,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.05,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.05,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.05,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.05,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.05,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.05,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.05,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.05,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.05,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.05,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.05,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.05,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.05,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.05,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.05,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.1,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.1,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.1,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.1,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.1,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.1,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.1,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.1,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.1,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.1,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.1,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.1,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.1,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.1,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.1,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.1,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.15,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.15,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.15,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.15,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.15,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.15,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.15,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.15,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.15,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.15,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.15,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.15,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.15,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.15,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.15,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.15,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.2,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.2,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.2,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.2,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.2,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.2,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.2,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.2,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.2,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.2,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.2,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.2,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.2,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.2,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.2,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.2,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.25,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.25,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.25,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.25,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.25,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.25,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.25,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.25,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.25,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.25,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.25,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.25,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.25,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.25,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.25,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.25,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.3,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.3,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.3,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.3,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.3,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.3,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.3,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.3,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.3,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.3,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.3,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.3,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.3,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.3,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.3,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.3,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.35,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.35,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.35,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.35,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.35,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.35,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.35,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.35,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.35,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.35,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.35,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.35,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_mean,inverted,0.35,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_mean,inverted,0.35,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_mean,inverted,0.35,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_mean,inverted,0.35,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.05,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.05,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.05,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.05,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.05,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.05,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.05,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.05,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.05,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.05,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.05,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.05,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.05,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.05,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.05,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.05,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.1,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.1,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.1,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.1,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.1,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.1,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.1,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.1,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.1,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.1,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.1,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.1,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.1,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.1,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.1,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.1,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.15,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.15,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.15,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.15,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.15,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.15,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.15,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.15,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.15,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.15,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.15,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.15,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.15,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.15,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.15,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.15,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.2,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.2,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.2,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.2,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.2,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.2,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.2,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.2,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.2,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.2,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.2,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.2,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.2,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.2,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.2,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.2,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.25,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.25,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.25,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.25,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.25,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.25,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.25,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.25,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.25,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.25,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.25,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.25,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.25,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.25,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.25,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.25,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.3,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.3,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.3,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.3,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.3,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.3,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.3,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.3,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.3,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.3,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.3,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.3,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.3,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.3,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.3,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.3,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.35,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.35,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.35,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.35,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.35,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.35,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.35,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.35,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.35,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.35,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.35,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.35,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,direct,0.35,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,direct,0.35,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,direct,0.35,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,direct,0.35,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.05,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.05,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.05,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.05,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.05,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.05,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.05,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.05,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.05,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.05,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.05,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.05,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.05,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.05,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.05,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.05,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.1,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.1,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.1,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.1,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.1,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.1,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.1,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.1,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.1,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.1,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.1,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.1,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.1,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.1,0.05,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.1,0.05,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.1,0.05,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.15,0.0,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.15,0.0,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.15,0.0,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.15,0.0,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.15,0.01,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.15,0.01,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.15,0.01,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.15,0.01,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.15,0.03,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.15,0.03,0.7425925925925927,,,,,,
vial,context_candidate_mask_density_min,inverted,0.15,0.03,0.9182389937106918,,,,,,
walnuts,context_candidate_mask_density_min,inverted,0.15,0.03,0.777037037037037,,,,,,
fruit_jelly,context_candidate_mask_density_min,inverted,0.15,0.05,0.8766666666666668,,,,,,
sheet_metal,context_candidate_mask_density_min,inverted,0.15,0.05,0.7425925925925927,,,,,,
